text,type,year
"Considerando, por outro ângulo, distorções na Lei Orçamentária Anual - LOA, em desconformidade com a Constituição Federal, artigos 37 e 167, incisos V e VI; arrecadação deficiente de receitas próprias e da dívida ativa, indo de encontro à Carta Magna, artigos 29, 30, 37, 156 e LRF, artigos 1º e 11 a 14; insuficiente transparência do Poder Executivo, destoando  Constituição Federal, artigos 1º, 5º, inciso XXXI, e 37, e da Lei do Acesso à Informação, artigo 8º, e da LRF, arts. 23, 48 e 73-C; déficit no Plano Previdenciário do Município, em desconformidade com Constituição da República, artigos 37, 40 e 201, Lei Federal nº 8.212/91, artigo 3º, e Portaria nº 403/08 MPS, artigo 2º, inc. XX; e descumprimento do limite de gastos com pessoal no final do exercício de 2015 (LRF, artigos 19 e 20);",Considerandos,2016
"Considerando, à luz dos elementos no autos, enseja-se aplicar os postulados da proporcionalidade e razoabilidade;",Considerandos,2016
Considerando que o conteúdo da Lei Orçamentária Anual não atende à legislação;,Considerandos,2016
Considerando que o Município não tem capacidade de honrar imediatamente ou no curto prazo seus compromissos de até 12 meses;,Considerandos,2016
"Considerando a inscrição de Restos a Pagar sem que houvesse disponibilidade de recursos, vinculados e não vinculados, para seu custeio;",Considerandos,2016
"Considerando que, embora não tenha ocorrido o repasse integral das contribuições previdenciárias ao RGPS, o valor não recolhido (4,63% do total devido) não representa falta de natureza grave;",Considerandos,2016
Considerando as falhas na elaboração de demonstrativos contábeis;,Considerandos,2016
Considerando o empenho e vinculação de despesas aos recursos do FUNDEB sem lastro financeiro;,Considerandos,2016
"Considerando que o Poder Executivo municipal não disponibilizou integralmente para a sociedade o conjunto de informações exigido na LRF, na Lei Complementar nº 131/2009, na  Lei nº 12.527/2011 (LAI) e na Constituição Federal;",Considerandos,2016
Considerando o cumprimento de todos  os limites constitucionais;,Considerandos,2016
Considerando que as falhas apresentadas não são de natureza grave;,Considerandos,2016
Considerando que o presente processo trata de auditoria realizada nas contas de governo;,Considerandos,2016
Considerando o Relatório de Auditoria elaborado pela Gerência de Contas de Governos Municipais-GEGM;,Considerandos,2016
Considerando os termos da defesa apresentada pela interessada;,Considerandos,2016
"Considerando a reincidente extrapolação do limite de Despesa Total com Pessoal durante todo o exercício financeiro, tendo alcançado o percentual de 66,18% da Receita Corrente Líquida do Município ao término do 3º quadrimestre de 2016, contrariando o artigo 20, inciso III, alínea b, da Lei de Responsabilidade Fiscal;",Considerandos,2016
Considerando que o desenquadramento ocorreu desde o 1º quadrimestre de 2012;,Considerandos,2016
"Considerando que não foi comprovada a adoção de medidas para o controle da DTP, de forma a reduzir o percentual excedente ao limite legal, restando descumprido o art. 169, §§ 3º e 4º, da Constituição Federal;",Considerandos,2016
Considerando a intempestividade no recolhimento das contribuições previdenciárias devidas ao RGPS;,Considerandos,2016
"Considerando que as contribuições patronais devidas ao RGPS e não recolhidas atingiram o montante de R$ 694.030,22, equivalente a 18,03% do total devido no exercício (R$ 3.849.618,71), gerando ônus para o Erário em virtude dos acréscimos pecuniários incidentes quando da quitação do débito;",Considerandos,2016
"Considerando que o parcelamento do débito previdenciário não tem o condão de isentar a responsabilidade do gestor que deu causa ao débito, nos termos da Súmula nº 08 deste Tribunal;",Considerandos,2016
"Considerando a indisponibilidade de caixa e equivalente de caixa líquida (déficit financeiro) do município no valor de R$ 8.705.940,64, comprometendo a execução orçamentária e financeira do exercício seguinte (gestão subsequente), caracterizando descumprimento ao art. 42 da LRF;",Considerandos,2016
Considerando que o conteúdo da Lei Orçamentária Anual não atende à legislação;,Considerandos,2016
Considerando as falhas na elaboração de demonstrativos contábeis;,Considerandos,2016
Considerando que o Município não tem capacidade de honrar imediatamente ou no curto prazo seus compromissos de até 12 meses;,Considerandos,2016
"Considerando a inscrição de Restos a Pagar sem que houvesse disponibilidade de recursos, vinculados ou não vinculados, para seu custeio;",Considerandos,2016
"Considerando que não foram recolhidas ao RGPS contribuições descontadas dos servidores no montante de R$ 44.081,11;",Considerandos,2016
"Considerando que não foram recolhidas ao RGPS contribuições patronais no montante de R$ 109.930,40;",Considerandos,2016
Considerando a Despesa total com pessoal acima do limite previsto pela LRF; ,Considerandos,2016
Considerando a não recondução do gasto com pessoal ao limite no período determinado na LRF;,Considerandos,2016
"Considerando que os excessos com despesas com pessoal da Prefeitura Municipal de Chã Grande iniciaram-se durante o exercício financeiro de 2013 e mantiveram-se elevados por 13 (treze) quadrimestres, sem que tenha ocorrido  a  devida  redução  dos  percentuais gastos;",Considerandos,2016
Considerando a reincidente extrapolação do limite de despesa total com pessoal;,Considerandos,2016
Considerando o RPPS em desequilíbrio atuarial;,Considerandos,2016
Considerando a ausência de recolhimento ao RPPS de contribuição patronal suplementar ou decorrente de parcelamento para amortização de déficit atuarial;,Considerandos,2016
"Considerando que o conteúdo da LDO não atende à legislação, podendo comprometer a gestão fiscal do ente e a definição e o alcance de metas prioritárias para a administração municipal;",Considerandos,2016
Considerando que o conteúdo da LOA não atende à legislação;,Considerandos,2016
"Considerando que as numerosas impropriedades, associadas ao vício relativo ao não recolhimento das verbas previdenciárias do RGPS e o não cumprimento dos limites previsto para a Despesa Total com Pessoal, configuram cenário que justifica a rejeição das contas em apreço;",Considerandos,2016
Considerando que o presente processo trata de auditoria realizada nas contas de governo;,Considerandos,2016
Considerando o Relatório de Auditoria elaborado pela Gerência de Contas de Governos Municipais-GEGM;,Considerandos,2016
"Considerando os termos da defesa apresentada pelo interessado, não sendo acostada documentação comprobatória de seus argumentos;",Considerandos,2016
"Considerando a extrapolação do limite de Despesa Total com Pessoal durante todo o exercício financeiro, tendo alcançado o percentual de 57,84% da Receita Corrente Líquida do Município ao término do 3º quadrimestre de 2016;",Considerandos,2016
"Considerando que o desenquadramento ocorreu desde o 1º quadrimestre de 2016, não tendo o interessado logrado êxito em reduzir em pelo menos um terço, ao final do exercício, o percentual excedente da DTP em função da RCL, dentro do prazo duplicado estabelecido no art. 23 c/c  o art. 66 da LRF;",Considerandos,2016
"Considerando que, mesmo descumprindo o limite estabelecido no art. 20 da LRF, o interessado realizou 332 contratações temporárias no exercício;",Considerandos,2016
"Considerando a existência de um déficit financeiro de R$ 4.152.753,95, equivalente a 15,04% da Receita Orçamentária arrecadada no exercício, fato que compromete a execução orçamentária-financeira do exercício seguinte, restando descumprido o art. 42 da LRF;",Considerandos,2016
"Considerando que o Chefe do Poder Executivo não adotou as medidas de limitação de empenho, como prevê o art. 9º da LRF;",Considerandos,2016
"Considerando que, não obstante a situação financeira desfavorável, o interessado realizou despesas nos últimos dois quadrimestres da gestão, que deveriam ser evitadas, notadamente no período que antecede as eleições municipais, como a contratação de artistas e a realização de festas, no montante de R$ 689.639,95;",Considerandos,2016
Considerando os termos do Relatório de Auditoria (doc. 55) e da defesa apresentada (doc. 60);,Considerandos,2016
"Considerando a existência de algumas falhas de controle constatadas desde o planejamento governamental à execução orçamentária e financeira, contrariando as normas de controle orçamentário, financeiro e patrimonial;",Considerandos,2016
"Considerando a ausência de recolhimento de contribuições previdenciárias devidas ao RPPS, no montante de R$ 572.945,85 (R$ 386.423,06 da contribuição patronal e R$ 186.522,79 da contribuição patronal especial), contrariando a legislação correlata;",Considerandos,2016
"Considerando que o Poder Executivo municipal não disponibilizou integralmente para a sociedade o conjunto de informações exigido na Lei de Responsabilidade Fiscal (LRF), na Lei Complementar no 131/2009, na Lei no 12.527/2011 (Lei de Acesso à Informação - LAI) e na Constituição Federal, apresentando nível de transparência “Insuficiente”, conforme aplicação de metodologia de levantamento do Índice de Transparência dos Municípios de Pernambuco (ITM-PE);",Considerandos,2016
Considerando que as irregularidades apontadas pela auditoria também ensejam determinações para que não voltem a se repetir em futuros exercícios;,Considerandos,2016
"CONSIDERANDO que houve a aplicação de 26,87% das receitas na manutenção e desenvolvimento do ensino, em conformidade com a Constituição Federal, artigo 212; a aplicação de 76,32% dos recursos do Fundeb na remuneração dos profissionais do magistério da educação básica, respeitando preceitos da Lei Federal nº 11.494/2007; a aplicação, em 2016, de 19,80% da receita em ações e serviços de saúde, em conformidade com a Lei Complementar nº 141/2012, artigo 7º, e Constituição Federal, artigo 6º; melhora da liquidez imediata, 1,89, e liquidez corrente, 1,96, em relação ao exercício anterior, obtendo-se ao final de 2016 uma maior capacidade de pagamento imediato de compromissos de curto prazo, em consonância com LRF, artigo 1º;",Considerandos,2016
"CONSIDERANDO ainda que a Dívida consolidada líquida – DCL permaneceu nos limites preconizados pela Resolução nº 40/2001 do Senado Federal; redução da mortalidade infantil; o recolhimento integral das contribuições previdenciárias de 2016 devidas ao Regime Geral de Previdência Social, respeitando disposições da Constituição da República, artigos 37, 195 e 201, e da Lei Federal nº 8.212/91, artigos 22 e 30; e gastos com pessoal no final do exercício financeiro de 2016, atingiu 52,43% da Receita Corrente Líquida, em conformidade com os artigos 1º, 19 e 20 da Lei de Responsabilidade fiscal, bem assim a Constituição Federal, artigos 37 e 169;",Considerandos,2016
"CONSIDERANDO, por outro ângulo, a distorção dos preceitos de uma Lei Orçamentária Anual - LOA se constituir num instrumento legal de planejamento da Administração Pública (Constituição Federal, artigos 37, 167, incisos V e VI); deficiente arrecadação de receitas tributárias, indo de encontro da Carta Magna, artigos 1º, 29, 30, 37, 156, e LRF, artigos 1º e 11; deficiente cobrança da dívida ativa do Município, em desconformidade com artigo 30 e 37 c/c o 156, e a Lei de Responsabilidade Fiscal, artigos 1º, 11 a 14; deficiente transparência do Poder Executivo, o que vai de encontro da Constituição Federal, artigos 1º, 5º,  inciso XXXI, e 37, da Lei do Acesso à Informação, Lei nº 12.527/2011, artigo 8º, e da LRF, arts. 23, 48 e 73-C, e LRF;",Considerandos,2016
